"구군","제공연도","동수","세대수","총인구수","남성인구수","여성인구수","시 전체 인구비율","인구밀도"
"부산광역시 수영구","Jun-21","10","84948","177568","83819","93749","5.2","17392"
"부산광역시 수영구","Jul-21","10","85083","177424","83772","93652","5.2","17377"
"부산광역시 수영구","Aug-21","10","85343","177520","83797","93723","5.2","17387"
"부산광역시 수영구","Jan-21","10","84460","178441","84273","94168","5.2","17477"
"부산광역시 수영구","Feb-21","10","84736","178389","84261","94128","5.2","17472"
"부산광역시 수영구","Mar-21","10","84569","177833","84027","93806","5.2","17418"
"부산광역시 수영구","Apr-21","10","84717","177962","84067","93895","5.2","17430"
"부산광역시 수영구","Aug-20","10","83579","178642","84444","94198","5.2","17497"
"부산광역시 수영구","Sep-20","10","83906","178975","84598","94377","5.2","17529"
"부산광역시 수영구","Oct-20","10","83941","178782","84459","94323","5.2","17510"
"부산광역시 수영구","Nov-20","10","84049","178576","84335","94241","5.2","17490"
"부산광역시 수영구","Dec-20","10","84311","178589","84332","94257","5.2","17492"
"부산광역시 수영구","Feb-23","10","87774","176992","83067","93925","5.3","17318"
"부산광역시 수영구","Mar-23","10","87985","177230","83140","94090","5.3","17341"
"부산광역시 수영구","Apr-23","10","88084","177271","83151","94120","5.3","17345"
"부산광역시 수영구","May-23","10","88211","177368","83143","94225","5.3","17355"
"부산광역시 수영구","Mar-20","10","82334","178715","84577","94138","5.2","17504"
"부산광역시 수영구","Apr-20","10","82464","178722","84504","94218","5.2","17505"
"부산광역시 수영구","May-20","10","82670","178605","84422","94183","5.2","17493"
"부산광역시 수영구","Jun-20","10","82989","178702","84448","94254","5.2","17503"
"부산광역시 수영구","Jul-20","10","83207","178463","84334","94129","5.1","17479"
"부산광역시 수영구","Sep-19","10","81323","178484","84716","93768","5.1","17481"
"부산광역시 수영구","Oct-19","10","81332","178274","84599","93675","5.1","17461"
"부산광역시 수영구","Nov-19","10","81385","178071","84518","93553","5.1","17441"
"부산광역시 수영구","Dec-19","10","81452","177897","84349","93548","5.1","17424"
"부산광역시 수영구","Jan-20","10","81608","177861","84307","93554","5.1","17420"
"부산광역시 수영구","Feb-20","10","82083","178637","84582","94055","5.2","17496"
"부산광역시 수영구","Apr-19","10","80194","177437","84280","93157","5.1","17379"
"부산광역시 수영구","May-19","10","80273","177230","84178","93052","5.1","17358"
"부산광역시 수영구","Jun-19","10","80727","178009","84522","93487","5.1","17435"
"부산광역시 수영구","Jul-19","10","81059","178432","84750","93682","5.1","17476"
"부산광역시 수영구","Aug-19","10","81264","178514","84761","93753","5.1","17484"
"부산광역시 수영구","2018","10","79662","179164","85225","93939","5.1","17548"
"부산광역시 수영구","2018","10","79732","179003","85111","93892","5.1","17532"
"부산광역시 수영구","2018","10","79842","178028","84683","93345","5.1","17437"
"부산광역시 수영구","Jan-19","10","79912","177882","84570","93312","5.1","17422"
"부산광역시 수영구","Feb-19","10","80050","177849","84539","93310","5.1","17419"
"부산광역시 수영구","Mar-19","10","80138","177795","84444","93351","5.1","17414"
"부산광역시 수영구","2018","10","79776","178502","84921","93581","5.1","17483"
"부산광역시 수영구","2018","10","79730","178150","84769","93381","5.1","17449"
"부산광역시 수영구","2018","10","80019","181526","86496","95030","5.2","17779"
"부산광역시 수영구","2018","10","80017","181051","86239","94812","5.2","17733"
"부산광역시 수영구","2018","10","80001","180703","86021","94682","5.1","17699"
"부산광역시 수영구","2017","10","79563","181629","86521","95108","5.2","17797"
"부산광역시 수영구","2018","10","79922","181605","86556","95049","5.2","17787"
"부산광역시 수영구","2018","10","79890","180211","85787","94424","5.1","17650"
"부산광역시 수영구","2018","10","79756","179631","85459","94172","5.1","17594"
"부산광역시 수영구","2018","10","79752","178815","85075","93740","5.1","17514"
"부산광역시 수영구","2017","10","78255","180242","85978","94264","5.1","17653"
"부산광역시 수영구","2017","10","78398","180178","85904","94274","5.1","17647"
"부산광역시 수영구","2017","10","78554","180133","85890","94243","5.1","17643"
"부산광역시 수영구","2017","10","79238","181236","86353","94883","5.1","17751"
"부산광역시 수영구","2017","10","79384","181466","86426","95040","5.1","17781"
"부산광역시 수영구","2017","10","78847","180583","86060","94523","5.1","17687"
"부산광역시 수영구","2017","10","79788","181725","86570","95155","5.2","17799"
"부산광역시 수영구","2017","10","77754","180803","86203","94600","5.1","17708"
"부산광역시 수영구","2017","10","77696","180222","85911","94311","5.1","17652"
"부산광역시 수영구","2017","10","79788","181725","86570","95155","5.2","17799"
"부산광역시 수영구","2017","10","77820","179963","85781","94182","5.1","17626"
"부산광역시 수영구","2017","10","77979","180085","85883","94202","5.1","17638"
"부산광역시 수영구","2012","10","71183","177678","85673","92005","4.97","17402"
"부산광역시 수영구","2013","10","71790","176156","84855","91301","4.94","17253"
"부산광역시 수영구","2014","10","74356","179620","86314","93306","5.05","17593"
"부산광역시 수영구","2015","10","76325","181397","86798","94599","5.1","17767"
"부산광역시 수영구","2016","10","77733","181016","86332","94684","5.1","17729"
"부산광역시 수영구","2007","10","65458","179100","86942","92158","4.95","17542"
"부산광역시 수영구","2008","10","65932","178092","86493","91599","4.95","17454"
"부산광역시 수영구","2009","10","66948","178231","86330","91901","4.99","17474"
"부산광역시 수영구","2010","10","69633","179208","86705","92503","4.98","17569"
"부산광역시 수영구","2011","10","70314","177676","85764","91912","4.95","17419"
"부산광역시 서구","Oct-22","13","53657","107490","52192","55298","3.2","7705"
"부산광역시 서구","Nov-22","13","53648","107476","52170","55306","3.2","7704"
"부산광역시 서구","Dec-22","13","53626","107402","52118","55284","3.2","7699"
"부산광역시 서구","Jan-23","13","53592","107255","52035","55220","3.2","7689"
"부산광역시 서구","Jun-22","13","53109","106397","51630","54767","3.1","7627"
"부산광역시 서구","Jul-22","13","53342","106818","51834","54984","3.2","7657"
"부산광역시 서구","Aug-22","13","53667","107522","52184","55338","3.2","7708"
"부산광역시 서구","Sep-22","13","53621","107514","52202","55312","3.2","7707"
"부산광역시 서구","Feb-22","13","52900","106634","51836","54798","3.1","7644"
"부산광역시 서구","Mar-22","13","52895","106334","51687","54647","3.1","7623"
"부산광역시 서구","Apr-22","13","52822","105963","51487","54476","3.1","7596"
"부산광역시 서구","May-22","13","52852","105851","51389","54462","3.1","7588"
"부산광역시 서구","Oct-21","13","53038","107536","52275","55261","3.2","7703"
"부산광역시 서구","Nov-21","13","53019","107381","52178","55203","3.2","7692"
"부산광역시 서구","Dec-21","13","52960","107143","52051","55092","3.2","7681"
"부산광역시 서구","Jan-22","13","52853","106863","51951","54912","3.1","7660"
"부산광역시 서구","Jun-21","13","53133","108383","52665","55718","3.2","7764"
"부산광역시 서구","Jul-21","13","53159","108279","52647","55632","3.2","7756"
"부산광역시 서구","Aug-21","13","53095","107976","52498","55478","3.2","7735"
"부산광역시 서구","Sep-21","13","53097","107787","52395","55392","3.2","7721"
"부산광역시 서구","Jan-21","13","53881","109876","53464","56412","3.2","7871"
"부산광역시 서구","Feb-21","13","53962","109759","53367","56392","3.2","7862"
"부산광역시 서구","Mar-21","13","52876","108375","52726","55649","3.2","7763"
"부산광역시 서구","Apr-21","13","53018","108453","52738","55715","3.2","7769"
"부산광역시 서구","May-21","13","53115","108450","52686","55764","3.2","7769"
"부산광역시 서구","Sep-20","13","53359","109614","53381","56233","3.2","7841"
"부산광역시 서구","Oct-20","13","53576","109916","53502","56414","3.2","7862"
"부산광역시 서구","Nov-20","13","53724","110027","53535","56492","3.2","7870"
"부산광역시 서구","Dec-20","13","53853","110051","53521","56530","3.2","7883"
"부산광역시 서구","Feb-23","13","53689","107209","51973","55236","3.2","7685"
"부산광역시 서구","Mar-23","13","53670","107035","51815","55220","3.2","7673"
"부산광역시 서구","Apr-23","13","53640","106977","51760","55217","3.2","7669"
"부산광역시 서구","May-23","13","53593","106877","51671","55206","3.2","7661"
"부산광역시 서구","Mar-20","13","52792","109756","53507","56249","3.2","7851"
"부산광역시 서구","Apr-20","13","52884","109730","53489","56241","3.2","7849"
"부산광역시 서구","May-20","13","53072","109820","53529","56291","3.2","7856"
"부산광역시 서구","Jun-20","13","53248","109885","53544","56341","3.2","7860"
"부산광역시 서구","Jul-20","13","53340","109870","53519","56351","3.1","7859"
"부산광역시 서구","Aug-20","13","53342","109691","53411","56280","3.2","7846"
"부산광역시 서구","Oct-19","13","52890","110821","54171","56650","3.2","7927"
"부산광역시 서구","Nov-19","13","52819","110576","54053","56523","3.2","7910"
"부산광역시 서구","Dec-19","13","52786","110350","53941","56409","3.2","7893"
"부산광역시 서구","Jan-20","13","52735","110097","53795","56302","3.2","7875"
"부산광역시 서구","Feb-20","13","52806","109971","53679","56292","3.2","7866"
"부산광역시 서구","May-19","13","53055","111861","54761","57100","3.2","8002"
"부산광역시 서구","Jun-19","13","52994","111617","54603","57014","3.2","7984"
"부산광역시 서구","Jul-19","13","52975","111495","54531","56964","3.2","7975"
"부산광역시 서구","Aug-19","13","52908","111226","54372","56854","3.2","7956"
"부산광역시 서구","Sep-19","13","52914","111044","54263","56781","3.2","7943"
"부산광역시 서구","2018","13","52642","112620","55272","57348","3.2","8056"
"부산광역시 서구","2018","13","52686","112667","55306","57361","3.2","8059"
"부산광역시 서구","Jan-19","13","52826","112497","55270","57227","3.2","8047"
"부산광역시 서구","Feb-19","13","52967","112465","55202","57263","3.2","8045"
"부산광역시 서구","Mar-19","13","53074","112376","55087","57289","3.2","8038"
"부산광역시 서구","Apr-19","13","53059","112094","54889","57205","3.2","8018"
"부산광역시 서구","2018","13","52801","112759","55369","57390","3.2","8066"
"부산광역시 서구","2018","13","52819","112621","55327","57294","3.2","8056"
"부산광역시 서구","2018","13","52083","111781","54986","56795","3.2","7996"
"부산광역시 서구","2018","13","52129","111612","54873","56739","3.2","7984"
"부산광역시 서구","2018","13","52341","112109","55099","57010","3.2","8019"
"부산광역시 서구","2017","13","51953","111945","55081","56864","3.2","8008"
"부산광역시 서구","2018","13","51900","111682","54949","56733","3.2","7989"
"부산광역시 서구","2018","13","52061","111906","55036","56870","3.2","8005"
"부산광역시 서구","2018","13","52500","112445","55220","57225","3.2","8043"
"부산광역시 서구","2018","13","52581","112550","55244","57306","3.2","8051"
"부산광역시 서구","2018","13","52778","112771","55362","57409","3.2","8067"
"부산광역시 서구","2017","13","52338","113512","55877","57635","3.2","8131"
"부산광역시 서구","2017","13","52276","113333","55834","57499","3.2","8118"
"부산광역시 서구","2017","13","52285","113198","55753","57445","3.2","8109"
"부산광역시 서구","2017","13","52231","112881","55592","57289","3.2","8086"
"부산광역시 서구","2017","13","52184","112658","55491","57167","3.2","8071"
"부산광역시 서구","2017","13","52073","112345","55298","57047","3.2","8049"
"부산광역시 서구","2017","13","52300","113069","55681","57388","3.2","8099"
"부산광역시 서구","2017","13","52426","114400","56399","58001","3.2","8195"
"부산광역시 서구","2017","13","52469","114144","56215","57929","3.2","8177"
"부산광역시 서구","2017","13","52409","113898","56085","57813","3.2","8159"
"부산광역시 서구","2017","13","52352","113648","55952","57696","3.2","8141"
"부산광역시 서구","2013","13","53031","120044","59544","60500","3.37","8618"
"부산광역시 서구","2014","13","53417","119506","59122","60384","3.36","8579"
"부산광역시 서구","2015","13","53199","117608","58075","59533","3.3","8443"
"부산광역시 서구","2016","13","52497","114752","56611","58141","3.2","8220"
"부산광역시 서구","2017","13","51953","111945","55081","56864","3.2","8008"
"부산광역시 서구","2007","14","52275","133666","66481","67185","3.7","9735"
"부산광역시 서구","2008","14","51755","130402","64889","65513","3.63","9423"
"부산광역시 서구","2009","13","51490","126811","63146","63665","3.55","9156"
"부산광역시 서구","2010","13","53783","127068","63132","63936","3.53","9155"
"부산광역시 서구","2011","13","53585","124824","61943","62881","3.48","8993"
"부산광역시 서구","2012","13","53138","122040","60585","61455","3.42","8793"
"부산광역시 사하구","Oct-22","16","140904","307196","153035","154161","9.1","7354"
"부산광역시 사하구","Nov-22","16","140839","306893","152924","153969","9.1","7347"
"부산광역시 사하구","Dec-22","16","140778","306511","152728","153783","9.1","7338"
"부산광역시 사하구","Jan-23","16","140814","306473","152722","153751","9.1","7337"
"부산광역시 사하구","Jun-22","16","141003","309199","154125","155074","9.1","7402"
"부산광역시 사하구","Jul-22","16","141082","308777","153906","154871","9.1","7392"
"부산광역시 사하구","Aug-22","16","141176","308286","153638","154648","9.1","7381"
"부산광역시 사하구","Sep-22","16","140869","307465","153183","154282","9.1","7361"
"부산광역시 사하구","Feb-22","16","140385","310274","154680","155594","9.1","7428"
"부산광역시 사하구","Mar-22","16","140594","309924","154517","155407","9.1","7420"
"부산광역시 사하구","Apr-22","16","140807","309718","154399","155319","9.1","7415"
"부산광역시 사하구","May-22","16","140991","309583","154369","155214","9.1","7412"
"부산광역시 사하구","Sep-21","16","139174","311091","155259","155832","9.1","7448"
"부산광역시 사하구","Oct-21","16","139393","310836","155076","155760","9.1","7442"
"부산광역시 사하구","Nov-21","16","139558","310651","154977","155674","9.1","7437"
"부산광역시 사하구","Dec-21","16","139604","310195","154681","155514","9.1","7426"
"부산광역시 사하구","Jan-22","16","139856","310108","154597","155511","9.1","7424"
"부산광역시 사하구","May-21","16","138530","312377","156022","156355","9.2","7479"
"부산광역시 사하구","Jun-21","16","138589","311859","155713","156146","9.1","7466"
"부산광역시 사하구","Jul-21","16","138547","311146","155337","155809","9.1","7449"
"부산광역시 사하구","Aug-21","16","138893","311154","155328","155826","9.1","7449"
"부산광역시 사하구","Jan-21","16","138852","315489","157568","157921","9.2","7553"
"부산광역시 사하구","Feb-21","16","139159","315140","157418","157722","9.2","7545"
"부산광역시 사하구","Mar-21","16","138478","313704","156712","156992","9.2","7510"
"부산광역시 사하구","Apr-21","16","138475","313036","156337","156699","9.2","7494"
"부산광역시 사하구","Sep-20","16","139047","319277","159550","159727","9.3","7644"
"부산광역시 사하구","Oct-20","16","138879","318206","158944","159262","9.2","7618"
"부산광역시 사하구","Nov-20","16","138906","317333","158470","158863","9.2","7597"
"부산광역시 사하구","Dec-20","16","138854","316226","157924","158302","9.2","7571"
"부산광역시 사하구","Feb-23","16","141291","306635","152804","153831","9.1","7341"
"부산광역시 사하구","Mar-23","16","141398","306547","152712","153835","9.1","7339"
"부산광역시 사하구","Apr-23","16","141450","306358","152578","153780","9.1","7334"
"부산광역시 사하구","May-23","16","141510","306147","152407","153740","9.1","7329"
"부산광역시 사하구","Apr-20","16","138813","322960","161595","161365","9.3","7732"
"부산광역시 사하구","May-20","16","138962","322439","161281","161158","9.3","7719"
"부산광역시 사하구","Jun-20","16","139108","321916","161035","160881","9.3","7707"
"부산광역시 사하구","Jul-20","16","139163","321352","160716","160636","9.3","7693"
"부산광역시 사하구","Aug-20","16","139139","320351","160190","160161","9.3","7669"
"부산광역시 사하구","Oct-19","16","138825","327365","163814","163551","9.4","7837"
"부산광역시 사하구","Nov-19","16","138822","326902","163575","163327","9.4","7826"
"부산광역시 사하구","Dec-19","16","138790","325951","163099","162852","9.4","7803"
"부산광역시 사하구","Jan-20","16","138670","325219","162775","162444","9.4","7786"
"부산광역시 사하구","Feb-20","16","138770","324510","162456","162054","9.4","7769"
"부산광역시 사하구","Mar-20","16","138864","323758","162020","161738","9.4","7751"
"부산광역시 사하구","Apr-19","16","138682","330049","165279","164770","9.5","7902"
"부산광역시 사하구","May-19","16","138744","329550","165035","164515","9.5","7890"
"부산광역시 사하구","Jun-19","16","138780","329194","164840","164354","9.5","7881"
"부산광역시 사하구","Jul-19","16","138807","328895","164670","164225","9.5","7874"
"부산광역시 사하구","Aug-19","16","138795","328331","164365","163966","9.4","7860"
"부산광역시 사하구","Sep-19","16","138817","327956","164143","163813","9.4","7851"
"부산광역시 사하구","2018","16","138468","334737","167839","166898","9.6","7991"
"부산광역시 사하구","2018","16","138546","334573","167724","166849","9.6","7987"
"부산광역시 사하구","Jan-19","16","138403","331913","166344","165569","9.5","7946"
"부산광역시 사하구","Feb-19","16","138418","330928","165817","165111","9.5","7923"
"부산광역시 사하구","Mar-19","16","138649","330626","165597","165029","9.5","7915"
"부산광역시 사하구","2018","16","138631","333605","167268","166337","9.5","7964"
"부산광역시 사하구","2018","16","138503","332765","166823","165942","9.5","7967"
"부산광역시 사하구","2018","16","138068","337423","169112","168311","9.6","8055"
"부산광역시 사하구","2018","16","138305","337096","168957","168139","9.6","8047"
"부산광역시 사하구","2018","16","138368","336663","168754","167909","9.6","8037"
"부산광역시 사하구","2018","16","138372","335244","168016","167228","9.6","8003"
"부산광역시 사하구","2017","16","137679","338112","169379","168733","9.6","8071"
"부산광역시 사하구","2018","16","137872","337909","169320","168589","9.6","8067"
"부산광역시 사하구","2018","16","138371","336110","168493","167617","9.6","8024"
"부산광역시 사하구","2018","16","138354","335691","168286","167405","9.6","8014"
"부산광역시 사하구","2018","16","138616","334025","167461","166564","9.5","7974"
"부산광역시 사하구","2017","16","136473","338707","169745","168962","9.6","8113"
"부산광역시 사하구","2017","16","136766","338638","169696","168942","9.6","8111"
"부산광역시 사하구","2017","16","136985","338746","169766","168980","9.6","8114"
"부산광역시 사하구","2017","16","137443","338982","169808","169174","9.6","8119"
"부산광역시 사하구","2017","16","137420","338360","169469","168891","9.6","8104"
"부산광역시 사하구","2017","16","137499","338169","169398","168771","9.6","8099"
"부산광역시 사하구","2017","16","137254","338893","169818","169075","9.6","8117"
"부산광역시 사하구","2017","16","135812","339609","170326","169283","9.6","8134"
"부산광역시 사하구","2017","16","136012","339203","170123","169080","9.6","8125"
"부산광역시 사하구","2017","16","136112","338816","169836","168980","9.6","8115"
"부산광역시 사하구","2017","16","136220","338581","169709","168872","9.6","8110"
"부산광역시 사하구","2013","16","134841","353243","177482","175761","9.91","8467"
"부산광역시 사하구","2014","16","134877","347859","174737","173122","9.78","8332"
"부산광역시 사하구","2015","16","134692","342804","172035","170769","9.6","8211"
"부산광역시 사하구","2016","16","135641","339620","170374","169246","9.6","8135"
"부산광역시 사하구","2017","16","137679","338112","169379","168733","9.6","8071"
"부산광역시 사하구","2007","16","128199","368371","185091","183280","10.19","8998"
"부산광역시 사하구","2008","16","130112","369413","185525","183888","10.27","9023"
"부산광역시 사하구","2009","16","130410","363630","182698","180932","10.17","8882"
"부산광역시 사하구","2010","16","133694","362697","182407","180290","10.07","8855"
"부산광역시 사하구","2011","16","133869","359651","180927","178724","10.03","8621"
"부산광역시 사하구","2012","16","134327","356769","179325","177444","9.98","8552"
"부산광역시 사상구","Oct-22","12","98135","208037","104846","103191","6.2","5763"
"부산광역시 사상구","Nov-22","12","98324","208272","104977","103295","6.2","5769"
"부산광역시 사상구","Dec-22","12","98625","208553","105119","103434","6.2","5777"
"부산광역시 사상구","Jan-23","12","98779","208500","105074","103426","6.2","5776"
"부산광역시 사상구","May-22","12","98702","210605","106220","104385","6.2","5834"
"부산광역시 사상구","Jun-22","12","98741","210294","106072","104222","6.2","5825"
"부산광역시 사상구","Jul-22","12","98690","209771","105780","103991","6.2","5811"
"부산광역시 사상구","Aug-22","12","98694","209199","105492","103707","6.2","5795"
"부산광역시 사상구","Sep-22","12","98256","208630","105155","103475","6.2","5779"
"부산광역시 사상구","Jan-22","12","98536","212177","107160","105017","6.3","5877"
"부산광역시 사상구","Feb-22","12","98603","211432","106793","104639","6.2","5857"
"부산광역시 사상구","Mar-22","12","98651","211304","106596","104708","6.2","5853"
"부산광역시 사상구","Apr-22","12","98618","210863","106360","104503","6.2","5841"
"부산광역시 사상구","Sep-21","12","98505","213940","108100","105840","6.3","5926"
"부산광역시 사상구","Oct-21","12","98616","213685","107961","105724","6.3","5919"
"부산광역시 사상구","Nov-21","12","98627","213290","107732","105558","6.3","5908"
"부산광역시 사상구","Dec-21","12","98621","212771","107440","105331","6.3","5894"
"부산광역시 사상구","May-21","12","98003","215117","108761","106356","6.3","5959"
"부산광역시 사상구","Jun-21","12","98179","214810","108587","106223","6.3","5950"
"부산광역시 사상구","Jul-21","12","98304","214401","108376","106025","6.3","5939"
"부산광역시 사상구","Aug-21","12","98305","213856","108131","105725","6.3","5924"
"부산광역시 사상구","Jan-21","12","97687","216678","109640","107038","6.3","6002"
"부산광역시 사상구","Feb-21","12","97946","216436","109530","106906","6.3","5995"
"부산광역시 사상구","Mar-21","12","97727","215731","109124","106607","6.3","5976"
"부산광역시 사상구","Apr-21","12","97841","215465","108954","106511","6.3","5969"
"부산광역시 사상구","Aug-20","12","97274","219383","111114","108269","6.4","6079"
"부산광역시 사상구","Sep-20","12","97357","218913","110845","108068","6.3","6066"
"부산광역시 사상구","Oct-20","12","97343","218362","110555","107807","6.3","6050"
"부산광역시 사상구","Nov-20","12","97419","217787","110221","107566","6.3","6035"
"부산광역시 사상구","Dec-20","12","97556","217135","109876","107259","6.3","6015"
"부산광역시 사상구","Feb-23","12","99040","208353","104972","103381","6.2","5772"
"부산광역시 사상구","Mar-23","12","99173","208557","104973","103584","6.2","5777"
"부산광역시 사상구","Apr-23","12","99293","208601","104954","103647","6.2","5778"
"부산광역시 사상구","May-23","12","99353","208586","104953","103633","6.2","5778"
"부산광역시 사상구","Mar-20","12","96859","221983","112448","109535","6.4","6151"
"부산광역시 사상구","Apr-20","12","96924","221480","112219","109261","6.4","6137"
"부산광역시 사상구","May-20","12","97038","220861","111907","108954","6.4","6120"
"부산광역시 사상구","Jun-20","12","97113","220468","111722","108746","6.4","6109"
"부산광역시 사상구","Jul-20","12","97215","220011","111480","108531","6.3","6096"
"부산광역시 사상구","Sep-19","12","96926","225751","114243","111508","6.5","6255"
"부산광역시 사상구","Oct-19","12","96868","225046","113914","111132","6.5","6236"
"부산광역시 사상구","Nov-19","12","96780","224455","113607","110848","6.5","6219"
"부산광역시 사상구","Dec-19","12","96726","223489","113217","110272","6.4","6193"
"부산광역시 사상구","Jan-20","12","96652","222840","112913","109927","6.4","6175"
"부산광역시 사상구","Feb-20","12","96781","222476","112720","109756","6.4","6164"
"부산광역시 사상구","Apr-19","12","97021","227635","115331","112304","6.5","6307"
"부산광역시 사상구","May-19","12","97143","227492","115230","112262","6.5","6303"
"부산광역시 사상구","Jun-19","12","97076","226867","114904","111963","6.5","6286"
"부산광역시 사상구","Jul-19","12","97027","226378","114631","111747","6.5","6273"
"부산광역시 사상구","Aug-19","12","96951","225812","114342","111470","6.5","6257"
"부산광역시 사상구","2018","12","96606","230677","117148","113529","6.6","6392"
"부산광역시 사상구","2018","12","96620","230183","116859","113324","6.6","6378"
"부산광역시 사상구","2018","12","96698","229010","116192","112818","6.6","6346"
"부산광역시 사상구","Jan-19","12","96642","228414","115903","112511","6.5","6329"
"부산광역시 사상구","Feb-19","12","96667","227760","115556","112204","6.5","6311"
"부산광역시 사상구","Mar-19","12","96900","228243","115627","112616","6.5","6324"
"부산광역시 사상구","2018","12","96785","230054","116727","113327","6.6","6374"
"부산광역시 사상구","2018","12","96782","229727","116538","113189","6.6","6365"
"부산광역시 사상구","2018","12","97168","233443","118709","114734","6.6","6468"
"부산광역시 사상구","2018","12","97094","233294","118477","114817","6.6","6464"
"부산광역시 사상구","2018","12","96931","232535","118088","114447","6.6","6443"
"부산광역시 사상구","2017","12","97101","234982","119517","115465","6.7","6510"
"부산광역시 사상구","2018","12","97146","234049","119019","115030","6.7","6485"
"부산광역시 사상구","2018","12","96764","231795","117701","114094","6.6","6423"
"부산광역시 사상구","2018","12","96676","231239","117433","113806","6.6","6407"
"부산광역시 사상구","2018","12","96671","230472","116937","113535","6.6","6386"
"부산광역시 사상구","2017","12","96667","236260","120207","116053","6.7","6546"
"부산광역시 사상구","2017","12","96835","235975","120088","115887","6.7","6539"
"부산광역시 사상구","2017","12","97126","236058","120014","116044","6.7","6541"
"부산광역시 사상구","2017","12","97108","235392","119730","115662","6.7","6522"
"부산광역시 사상구","2017","12","97021","235463","119849","115614","6.7","6524"
"부산광역시 사상구","2017","12","97169","234624","119308","115316","6.7","6501"
"부산광역시 사상구","2017","12","96435","237724","121027","116697","6.7","6587"
"부산광역시 사상구","2017","12","96519","237147","120739","116408","6.7","6571"
"부산광역시 사상구","2017","12","97169","234624","119308","115316","6.7","6501"
"부산광역시 사상구","2017","12","96554","237024","120579","116445","6.7","6568"
"부산광역시 사상구","2017","12","96585","236656","120398","116258","6.7","6557"
"부산광역시 사상구","2012","12","96373","254377","130016","124361","7.12","7048"
"부산광역시 사상구","2013","12","96636","251014","128337","122677","7.04","6955"
"부산광역시 사상구","2014","12","96915","247364","126248","121116","6.95","6854"
"부산광역시 사상구","2015","12","96671","242671","123744","118927","6.8","6724"
"부산광역시 사상구","2016","12","96403","238108","121250","116858","6.7","6598"
"부산광역시 사상구","2017","12","96966","235726","119967","115759","6.7","6532"
"부산광역시 사상구","2007","14","93477","268880","137100","131780","7.44","7502"
"부산광역시 사상구","2008","12","93480","264685","135083","129602","7.36","7343"
"부산광역시 사상구","2009","12","93149","258975","132146","126829","7.25","7182"
"부산광역시 사상구","2010","12","96873","261673","133857","127816","7.27","7257"
"부산광역시 사상구","2011","12","96840","258515","132392","126123","7.21","7169"
"부산광역시 북구","Oct-22","13","123831","281871","138758","143113","8.4","7160"
"부산광역시 북구","Nov-22","13","123693","281408","138496","142912","8.4","7148"
"부산광역시 북구","Dec-22","13","123569","280940","138213","142727","8.3","7136"
"부산광역시 북구","Jan-23","13","123569","280662","138026","142636","8.3","7129"
"부산광역시 북구","Jun-22","13","123579","282625","139282","143343","8.4","7179"
"부산광역시 북구","Jul-22","13","123626","282381","139124","143257","8.4","7172"
"부산광역시 북구","Aug-22","13","123788","282230","139034","143196","8.4","7169"
"부산광역시 북구","Sep-22","13","123761","282072","138909","143163","8.4","7165"
"부산광역시 북구","Feb-22","13","123263","283878","139985","143893","8.4","7211"
"부산광역시 북구","Mar-22","13","123286","283300","139680","143620","8.4","7196"
"부산광역시 북구","Apr-22","13","123330","282955","139491","143464","8.4","7187"
"부산광역시 북구","May-22","13","123469","282753","139382","143371","8.4","7182"
"부산광역시 북구","Sep-21","13","122950","286138","141259","144879","8.4","7268"
"부산광역시 북구","Oct-21","13","123090","285961","141185","144776","8.4","7263"
"부산광역시 북구","Nov-21","13","123283","285767","141023","144744","8.4","7258"
"부산광역시 북구","Dec-21","13","123316","285390","140791","144599","8.4","7249"
"부산광역시 북구","Jan-22","13","123247","284705","140402","144303","8.4","7232"
"부산광역시 북구","May-21","13","121596","285389","141065","144324","8.4","7249"
"부산광역시 북구","Jun-21","13","122023","285847","141260","144587","8.4","7261"
"부산광역시 북구","Jul-21","13","122336","285928","141260","144668","8.4","7263"
"부산광역시 북구","Aug-21","13","122676","286121","141315","144806","8.4","7267"
"부산광역시 북구","Jan-21","13","120728","285787","141324","144463","8.3","7259"
"부산광역시 북구","Feb-21","13","120741","285105","140890","144215","8.3","7242"
"부산광역시 북구","Mar-21","13","120370","284127","140402","143725","8.3","7217"
"부산광역시 북구","Apr-21","13","120807","284334","140532","143802","8.3","7222"
"부산광역시 북구","Sep-20","13","120703","288689","142787","145902","8.4","7333"
"부산광역시 북구","Oct-20","13","120604","287867","142378","145489","8.4","7312"
"부산광역시 북구","Nov-20","13","120665","287203","142052","145151","8.3","7295"
"부산광역시 북구","Dec-20","13","120668","286291","141605","144686","8.3","7272"
"부산광역시 북구","Feb-23","13","123568","280121","137747","142374","8.3","7115"
"부산광역시 북구","Mar-23","13","123573","279814","137586","142228","8.3","7107"
"부산광역시 북구","Apr-23","13","123532","279440","137379","142061","8.3","7098"
"부산광역시 북구","May-23","13","123510","279074","137171","141903","8.3","7088"
"부산광역시 북구","Mar-20","13","120496","292106","144564","147542","8.4","7420"
"부산광역시 북구","Apr-20","13","120449","291527","144265","147262","8.4","7405"
"부산광역시 북구","May-20","13","120663","291433","144186","147247","8.4","7402"
"부산광역시 북구","Jun-20","13","120694","290808","143863","146945","8.4","7387"
"부산광역시 북구","Jul-20","13","120706","290157","143561","146596","8.4","7370"
